Portfolio Name,Category,Set,Product Name,Card Number,Rarity,Variance,Grade,Card Condition,Average Cost Paid,Quantity,Market Price (As of 2026-05-24),Price Override,Watchlist,Date Added,Notes,PC URL,PC Ungraded (Raw),PC Grade 8,PC Grade 9,PC Note,TCGplayer Raw Price,Avg Ungraded,PSA 8 Spread,PSA 9 Spread,PC Grade 10,PSA 10 Profit,PSA 9 Net,PSA 8 Net
Roy Yugioh,YuGiOh,Metal Raiders,Horn of Heaven,MRD-130,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,3,2.53,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-metal-raiders/horn-of-heaven-mrd-130,3.38,10.0,24.92,,2.45,2.915,7.085,22.005000000000003,117.91,84.99499999999999,-7.994999999999997,-22.915
Roy Yugioh,YuGiOh,Magic Ruler,Messenger of Peace,MRL-102,Super Rare,Unlimited,Ungraded,Lightly Played,0,3,2.51,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/messenger-of-peace-mrl-102,3.22,14.68,14.68,,2.25,2.7350000000000003,11.945,11.945,48.25,15.515,-18.055,-18.055
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Card of Safe Return,LON-029,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,2.47,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/card-of-safe-return-lon-029,3.34,14.12,33.28,,2.25,2.795,11.325,30.485,120.0,87.205,0.48499999999999943,-18.675
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Riryoku Field,LON-081,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,2.47,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/riryoku-field-1st-edition-lon-081,3.13,7.3,24.65,,1.26,2.195,5.105,22.455,164.32,132.125,-7.545000000000002,-24.895
Roy Yugioh,YuGiOh,World Championship 2004: GBA Promo,Fairy King Truesdale,WC4-001,Super Rare,Limited,Ungraded,Lightly Played,0,1,2.41,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-world-championship-tournament-2004/fairy-king-truesdale-wc4-001,4.56,6.51,49.99,,1.85,3.205,3.305,46.785,104.71,71.505,16.785000000000004,-26.695
Roy Yugioh,YuGiOh,Invasion of Chaos,Black Tyranno,IOC-075,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,2.4,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/black-tyranno-ioc-075,7.31,29.98,41.12,,2.0,4.654999999999999,25.325000000000003,36.465,101.49,66.835,6.464999999999996,-4.674999999999997
Roy Yugioh,YuGiOh,Ancient Sanctuary,Stone Statue of the Aztecs,AST-014,Super Rare,1st Edition,Ungraded,Near Mint,0,2,2.37,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-ancient-sanctuary/stone-statue-of-the-aztecs-1st-edition-ast-014,2.34,16.24,22.13,,2.09,2.215,14.025,19.915,78.54,46.325,-10.085,-15.975000000000001
Roy Yugioh,YuGiOh,Invasion of Chaos,Levia-Dragon - Daedalus,IOC-083,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,2.36,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/levia-dragon-daedalus-ioc-083,5.13,62.91,69.0,,2.06,3.5949999999999998,59.315,65.405,101.0,67.405,35.405,29.314999999999998
Roy Yugioh,YuGiOh,Rise of Destiny,Mystic Swordsman LV6,RDS-EN008,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,1,2.36,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-rise-of-destiny/mystic-swordsman-lv6-1st-edition-rds-en008,5.35,16.91,24.33,,16.21,10.780000000000001,6.129999999999999,13.549999999999995,48.81,8.030000000000001,-16.450000000000003,-23.87
Roy Yugioh,YuGiOh,Ancient Sanctuary,Curse of Anubis,AST-105,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,2,2.34,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-ancient-sanctuary/curse-of-anubis-ast-105,4.61,15.59,25.6,,1.37,2.99,12.6,22.61,179.82,146.82999999999998,-7.390000000000001,-17.4
Roy Yugioh,YuGiOh,Eternal Duelist Soul,Exchange,EDS-001,Secret Rare,Limited,Ungraded,Lightly Played,0,2,2.31,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-the-eternal-duelist-soul/exchange-eds-001,2.96,18.5,49.83,,1.68,2.32,16.18,47.51,140.75,108.43,17.509999999999998,-13.82
Roy Yugioh,YuGiOh,Legacy of Darkness,Drop Off,LOD-097,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,2.27,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/drop-off-lod-097,3.81,6.0,9.5,,1.84,2.825,3.175,6.675,183.5,150.675,-23.325,-26.825
Roy Yugioh,YuGiOh,Magic Ruler,Painful Choice,MRL-049,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,2.24,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/painful-choice-mrl-049,3.07,8.97,12.0,,1.68,2.375,6.595000000000001,9.625,55.0,22.625,-20.375,-23.405
Roy Yugioh,YuGiOh,Pharaonic Guardian,Guardian Sphinx,PGD-025,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,2.24,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/guardian-sphinx-pgd-025,4.0,22.43,26.0,,2.0,3.0,19.43,23.0,36.01,3.009999999999998,-7.0,-10.57
Roy Yugioh,YuGiOh,Duelist League Promo,Toon Goblin Attack Force,DL7-EN001,Super Rare,Limited,Ungraded,Lightly Played,0,1,2.24,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-duelist-league-series-7/toon-goblin-attack-force-dl7-en001,3.73,11.89,27.9,,1.58,2.6550000000000002,9.235,25.245,220.0,187.345,-4.755000000000003,-20.765
Roy Yugioh,YuGiOh,Nintendo DS Nightmare of Troubadour,Magician's Circle,NTR-EN003,Super Rare,Limited,Ungraded,Lightly Played,0,1,2.24,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-nightmare-troubadour/magician%27s-circle-ntr-en003,2.76,8.25,8.5,,1.4,2.08,6.17,6.42,58.0,25.92,-23.58,-23.83
Roy Yugioh,YuGiOh,Dark Crisis,Mirage Knight,DCR-018,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,2.23,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-dark-crisis/mirage-knight-dcr-018,4.41,12.89,20.0,,1.69,3.05,9.84,16.95,47.61,14.560000000000002,-13.05,-20.16
Roy Yugioh,YuGiOh,Yu-Gi-Oh! Video Game Promotional Cards,Inferno Hammer (Capsule Monster Coliseum),CMC-EN002,Super Rare,Limited,Ungraded,Lightly Played,0,1,2.23,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-capsule-monster-coliseum/inferno-hammer-cmc-en002,3.42,26.18,29.0,,0.9,2.16,24.02,26.84,95.0,62.84,-3.16,-5.98
Roy Yugioh,YuGiOh,Sneak Preview Series 1,Exchange of the Spirit,SP1-EN004,Ultra Rare,Limited,Ungraded,Lightly Played,0,1,2.22,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-sneak-peek-series-1/exchange-of-the-spirit-sp1-en004,1.0,7.23,24.88,,1.77,1.385,5.845000000000001,23.495,121.5,90.115,-6.505000000000003,-24.155
Roy Yugioh,YuGiOh,Pharaoh's Servant,Chain Destruction,PSV-006,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,2.21,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/chain-destruction-psv-006,4.59,17.63,18.24,,1.25,2.92,14.71,15.32,112.5,79.58,-14.680000000000001,-15.290000000000001
Roy Yugioh,YuGiOh,Pharaonic Guardian,Byser Shock,PGD-103,Ultra Rare,Unlimited,Ungraded,Near Mint,0,1,2.14,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/byser-shock-pgd-103,2.99,5.38,24.14,,2.14,2.5650000000000004,2.8149999999999995,21.575,130.9,98.33500000000001,-8.425,-27.185000000000002
Roy Yugioh,YuGiOh,Pharaoh's Servant,Magical Hats,PSV-033,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,2.12,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/magical-hats-psv-033,3.0,12.98,37.63,,1.42,2.21,10.77,35.42,230.04,197.82999999999998,5.420000000000002,-19.23
Roy Yugioh,YuGiOh,Ancient Sanctuary,Stone Statue of the Aztecs,AST-014,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,2.01,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-ancient-sanctuary/stone-statue-of-the-aztecs-1st-edition-ast-014,2.34,16.24,22.13,,1.88,2.11,14.13,20.02,78.54,46.43000000000001,-9.98,-15.870000000000001
Roy Yugioh,YuGiOh,Metal Raiders,Sanga of the Thunder,MRD-025,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,1.85,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-metal-raiders/sanga-of-the-thunder-mrd-025,3.83,17.5,58.47,,1.15,2.49,15.01,55.98,137.35,104.85999999999999,25.979999999999997,-14.99
Roy Yugioh,YuGiOh,Pharaonic Guardian,Byser Shock,PGD-103,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,1.82,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/byser-shock-pgd-103,2.99,5.38,24.14,,1.95,2.47,2.91,21.67,130.9,98.43,-8.329999999999998,-27.09
Roy Yugioh,YuGiOh,Pharaoh's Servant,Graverobber,PSV-008,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,1.78,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/graverobber-psv-008,3.0,20.5,22.54,,1.24,2.12,18.38,20.42,113.99,81.86999999999999,-9.580000000000002,-11.620000000000001
Roy Yugioh,YuGiOh,Magician's Force,Skilled White Magician,MFC-064,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,1.73,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magician%27s-force/skilled-white-magician-mfc-064,3.66,14.02,17.2,,1.41,2.535,11.485,14.665,19.5,-13.035,-15.335,-18.515
Roy Yugioh,YuGiOh,Duelist League Promo,Buster Blader,DL1-002,Super Rare,Limited,Ungraded,Lightly Played,0,1,1.73,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-duelist-league/buster-blader-dl1-002,2.35,15.81,24.45,,1.0,1.675,14.135,22.775,100.0,68.325,-7.225000000000001,-15.865
Roy Yugioh,YuGiOh,Pharaonic Guardian,Necrovalley,PGD-084,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,1.72,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/necrovalley-pgd-084,3.47,27.76,27.89,,1.25,2.3600000000000003,25.4,25.53,77.12,44.760000000000005,-4.469999999999999,-4.599999999999998
Roy Yugioh,YuGiOh,Magic Ruler,Confiscation,MRL-038,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,1.7,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/confiscation-mrl-038,2.29,27.5,31.81,,0.99,1.6400000000000001,25.86,30.17,34.17,2.530000000000001,0.16999999999999815,-4.140000000000001
Roy Yugioh,YuGiOh,Metal Raiders,Kazejin,MRD-026,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,1.68,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-metal-raiders/kazejin-mrd-026,3.24,17.38,32.05,,1.1,2.17,15.21,29.879999999999995,64.99,32.81999999999999,-0.12000000000000455,-14.790000000000001
Roy Yugioh,YuGiOh,Legacy of Darkness,Freed the Matchless General,LOD-016,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,1.62,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-legacy-of-darkness/freed-the-matchless-general-lod-016,2.72,18.85,33.0,,1.49,2.105,16.745,30.895,151.4,119.29500000000002,0.8949999999999996,-13.254999999999999
Roy Yugioh,YuGiOh,Yu-Gi-Oh! Video Game Promotional Cards,Knight's Title (Reshef of Destruction),ROD-EN002,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,1.62,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-reshef-of-destruction/knight%27s-title-rod-en002,3.2,18.02,30.0,,1.29,2.245,15.775,27.755,85.0,52.754999999999995,-2.245000000000001,-14.225000000000001
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Bazoo the Soul-Eater,LON-064,Super Rare,Unlimited,Ungraded,Near Mint,0,1,1.55,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/bazoo-the-soul-eater-lon-064,2.85,20.69,23.0,,1.54,2.1950000000000003,18.495,20.805,161.55,129.35500000000002,-9.195,-11.504999999999999
Roy Yugioh,YuGiOh,Dark Crisis,Terrorking Archfiend,DCR-072,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,1.5,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-dark-crisis/terrorking-archfiend-dcr-072,2.49,10.55,12.0,,1.25,1.87,8.68,10.13,138.63,106.75999999999999,-19.87,-21.32
Roy Yugioh,YuGiOh,Pharaonic Guardian,Barrel Behind the Door,PGD-095,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,1.39,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/barrel-behind-the-door-pgd-095,1.99,10.0,13.8,,0.91,1.45,8.55,12.35,74.48,43.03,-17.65,-21.45
Roy Yugioh,YuGiOh,Metal Raiders,Tribute to The Doomed,MRD-057,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,1.35,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-metal-raiders/tribute-to-the-doomed-mrd-057,2.41,9.38,12.2,,0.98,1.695,7.685,10.505,50.9,19.205,-19.495,-22.314999999999998
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Bazoo the Soul-Eater,LON-064,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,1.32,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/bazoo-the-soul-eater-lon-064,2.85,20.69,23.0,,0.84,1.845,18.845,21.155,161.55,129.705,-8.844999999999999,-11.154999999999998
Roy Yugioh,YuGiOh,Pharaoh's Servant,Imperial Order,PSV-104,Secret Rare,Unlimited,Ungraded,Lightly Played,0,1,1.22,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/imperial-order-psv-104,4.02,11.86,30.5,,0.87,2.445,9.415,28.055,49.33,16.884999999999998,-1.9450000000000003,-20.585
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,De-Fusion,LON-097,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,1.21,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/de-fusion-lon-097,1.4,8.9,12.5,,0.73,1.065,7.835000000000001,11.435,99.0,67.935,-18.564999999999998,-22.165
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Fire Princess,LON-034,Super Rare,Unlimited,Ungraded,Lightly Played,0,3,1.14,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/fire-princess-lon-034,1.99,22.0,24.0,,0.72,1.355,20.645,22.645,29.0,-2.3550000000000004,-7.355,-9.355
Roy Yugioh,YuGiOh,Starter Deck: Yugi,Card Destruction,SDY-042,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,1.14,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-starter-deck-yugi/card-destruction-sdy-042,1.61,19.99,20.0,,0.68,1.145,18.845,18.855,62.41,31.264999999999993,-11.145,-11.155000000000001
Roy Yugioh,YuGiOh,Magic Ruler,Maha Vailo,MRL-012,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,1.07,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/maha-vailo-mrl-012,2.25,10.92,13.01,,0.63,1.44,9.48,11.57,59.53,28.090000000000003,-18.43,-20.52
Roy Yugioh,YuGiOh,Pharaonic Guardian,Great Dezard,PGD-020,Ultra Rare,Unlimited,Ungraded,Lightly Played,0,1,1.06,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/great-dezard-pgd-020,2.49,10.5,17.81,,1.05,1.77,8.73,16.04,99.95,68.18,-13.96,-21.27
Roy Yugioh,YuGiOh,Ancient Sanctuary,The First Sarcophagus,AST-101,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,1.05,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-ancient-sanctuary/the-first-sarcophagus-1st-edition-ast-101,1.87,11.32,18.74,,0.76,1.315,10.005,17.424999999999997,86.0,54.685,-12.575000000000003,-19.994999999999997
Roy Yugioh,YuGiOh,Starter Deck: Joey,Penguin Soldier,SDJ-022,Super Rare,1st Edition,Ungraded,Near Mint,0,1,1.01,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-starter-deck-joey/penguin-soldier-1st-edition-sdj-022,2.05,25.25,41.92,,1.12,1.585,23.665,40.335,259.0,227.41500000000002,10.335,-6.335000000000001
Roy Yugioh,YuGiOh,Rise of Destiny,Divine Wrath,RDS-EN050,Super Rare,1st Edition,Ungraded,Lightly Played,0,2,0.99,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-rise-of-destiny/divine-wrath-ultimate-rare-1st-edition-rds-en050,29.73,20.5,50.15,,0.91,15.32,5.18,34.83,217.34,172.02,4.829999999999998,-24.82
Roy Yugioh,YuGiOh,Magic Ruler,Banisher of the Light,MRL-078,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,0.94,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/banisher-of-the-light-mrl-078,2.17,7.5,20.73,,0.59,1.38,6.12,19.35,25.6,-5.779999999999998,-10.649999999999999,-23.88
Roy Yugioh,YuGiOh,Pharaoh's Servant,Limiter Removal,PSV-064,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.89,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/limiter-removal-psv-064,1.99,9.5,12.36,,0.64,1.315,8.185,11.045,38.91,7.594999999999999,-18.955,-21.814999999999998
Roy Yugioh,YuGiOh,Starter Deck: Joey,Penguin Soldier,SDJ-022,Super Rare,1st Edition,Ungraded,Lightly Played,0,2,0.86,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-starter-deck-joey/penguin-soldier-1st-edition-sdj-022,2.05,25.25,41.92,,0.73,1.39,23.86,40.53,259.0,227.61,10.530000000000001,-6.140000000000001
Roy Yugioh,YuGiOh,Yu-Gi-Oh! Video Game Promotional Cards,Riryoku (The Sacred Cards),TSC-002,Secret Rare,Limited,Ungraded,Lightly Played,0,2,0.83,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-the-sacred-cards/riryoku-tsc-002,0.8,16.87,22.56,,0.75,0.775,16.095000000000002,21.785,55.0,24.225,-8.215,-13.904999999999998
Roy Yugioh,YuGiOh,Magic Ruler,Black Pendant,MRL-003,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,0.78,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-magic-ruler/black-pendant-mrl-003,2.93,12.7,13.3,,0.6,1.7650000000000001,10.935,11.535,23.18,-8.585,-18.465,-19.065
Roy Yugioh,YuGiOh,Structure Deck: Zombie Madness,Vampire Genesis,SD2-EN001,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,2,0.77,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-structure-deck-zombie-madness/vampire-genesis-1st-edition-sd2-en001,1.38,34.63,51.26,,0.44,0.9099999999999999,33.720000000000006,50.35,105.0,74.09,20.35,3.720000000000006
Roy Yugioh,YuGiOh,Starter Deck: Kaiba Evolution,Kaiser Sea Horse,SKE-015,Ultra Rare,1st Edition,Ungraded,Lightly Played,0,3,0.75,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-starter-deck-kaiba-evolution/kaiser-sea-horse-1st-edition-ske-015,1.64,21.85,45.17,,0.42,1.03,20.82,44.14,550.0,518.97,14.14,-9.18
Roy Yugioh,YuGiOh,The Falsebound Kingdom,Goblin Fan,TFK-003,Prismatic Secret Rare,Limited,Ungraded,Lightly Played,0,1,0.74,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-the-falsebound-kingdom/goblin-fan-tfk-003,1.03,20.35,22.0,,0.55,0.79,19.56,21.21,153.37,122.58000000000001,-8.79,-10.439999999999998
Roy Yugioh,YuGiOh,Pharaonic Guardian,Trap of Board Eraser,PGD-099,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,0.73,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/trap-of-board-eraser-1st-edition-pgd-099,1.98,14.0,14.29,,0.83,1.405,12.595,12.885,92.85,61.44499999999999,-17.115000000000002,-17.405
Roy Yugioh,YuGiOh,Labyrinth of Nightmare,Mask of Dispel,LON-017,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.72,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-labyrinth-of-nightmare/mask-of-dispel-lon-017,2.0,8.65,21.64,,0.87,1.435,7.215,20.205,195.27,163.835,-9.794999999999998,-22.785
Roy Yugioh,YuGiOh,Pharaonic Guardian,Statue of the Wicked,PGD-046,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,0.71,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/statue-of-the-wicked-pgd-046,1.45,26.02,29.0,,0.56,1.005,25.015,27.995,85.05,54.045,-2.004999999999999,-4.984999999999999
Roy Yugioh,YuGiOh,Pharaonic Guardian,Gravekeeper's Chief,PGD-065,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.65,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaonic-guardian/gravekeeper%27s-chief-pgd-065,1.82,4.8,7.5,,0.4,1.11,3.69,6.39,19.23,-11.879999999999999,-23.61,-26.310000000000002
Roy Yugioh,YuGiOh,Invasion of Chaos,Chaosrider Gustaph,IOC-018,Super Rare,Unlimited,Ungraded,Near Mint,0,1,0.62,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/chaosrider-gustaph-ioc-018,1.0,6.91,11.64,,0.63,0.815,6.095000000000001,10.825,22.07,-8.745000000000001,-19.174999999999997,-23.905
Roy Yugioh,YuGiOh,Pharaoh's Servant,Mirror Wall,PSV-016,Super Rare,Unlimited,Ungraded,Heavily Played,0,1,0.61,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/mirror-wall-psv-016,1.87,24.0,24.98,,0.28,1.0750000000000002,22.925,23.905,70.0,38.925,-6.094999999999999,-7.074999999999999
Roy Yugioh,YuGiOh,Ancient Sanctuary,The First Sarcophagus,AST-101,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.59,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-ancient-sanctuary/the-first-sarcophagus-ast-101,1.02,5.5,20.5,,0.31,0.665,4.835,19.835,36.0,5.335000000000001,-10.165,-25.165
Roy Yugioh,YuGiOh,Soul of the Duelist,Hallowed Life Barrier,SOD-EN060,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.59,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-soul-of-the-duelist/hallowed-life-barrier-sod-en060,1.85,6.0,10.9,,6.19,4.0200000000000005,1.9799999999999995,6.88,110.85,76.83,-23.12,-28.02
Roy Yugioh,YuGiOh,Invasion of Chaos,Trap Jammer,IOC-110,Super Rare,Unlimited,Ungraded,Lightly Played,0,2,0.58,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/trap-jammer-ioc-110,1.52,6.96,20.52,,0.59,1.055,5.905,19.465,25.0,-6.055,-10.535,-24.095
Roy Yugioh,YuGiOh,Pharaoh's Servant,Parasite Paracide,PSV-003,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.57,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/parasite-paracide-psv-003,0.8,19.5,26.06,,0.46,0.63,18.87,25.43,30.2,-0.4299999999999997,-4.57,-11.129999999999999
Roy Yugioh,YuGiOh,Invasion of Chaos,D.D. Scout Plane,IOC-012,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.54,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/dd-scout-plane-ioc-012,1.99,9.44,10.0,,0.69,1.3399999999999999,8.1,8.66,36.62,5.280000000000001,-21.34,-21.9
Roy Yugioh,YuGiOh,Invasion of Chaos,Chaosrider Gustaph,IOC-018,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.53,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-invasion-of-chaos/chaosrider-gustaph-ioc-018,1.0,6.91,11.64,,0.47,0.735,6.175,10.905,22.07,-8.665,-19.095,-23.825
Roy Yugioh,YuGiOh,Pharaoh's Servant,Fairy Meteor Crush,PSV-063,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.49,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/fairy-meteor-crush-psv-063,1.15,15.23,17.0,,0.32,0.735,14.495,16.265,95.58,64.845,-13.735,-15.504999999999999
Roy Yugioh,YuGiOh,Pharaoh's Servant,Backup Soldier,PSV-028,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.48,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-pharaoh%27s-servant/backup-soldier-psv-028,1.54,8.43,9.0,,0.44,0.99,7.439999999999999,8.01,40.0,9.009999999999998,-21.990000000000002,-22.560000000000002
Roy Yugioh,YuGiOh,Starter Deck: Pegasus,Gryphon Wing,SDP-050,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,0.48,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-starter-deck-pegasus/gryphon-wing-1st-edition-sdp-050,1.61,10.0,21.06,,0.23,0.92,9.08,20.14,47.56,16.64,-9.860000000000003,-20.92
Roy Yugioh,YuGiOh,Rise of Destiny,Tragedy,RDS-EN049,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.23,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-rise-of-destiny/tragedy-ultimate-rare-rds-en049,8.45,,,,4.26,6.3549999999999995,,,,,,
Roy Yugioh,YuGiOh,Rise of Destiny,Pikeru's Circle of Enchantment,RDS-EN057,Super Rare,1st Edition,Ungraded,Lightly Played,0,1,0.2,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-rise-of-destiny/pikeru%27s-circle-of-enchantment-ultimate-rare-1st-edition-rds-en057,13.0,19.01,64.61,,16.96,14.98,4.030000000000001,49.63,219.25,174.27,19.629999999999995,-25.97
Roy Yugioh,YuGiOh,Starter Deck: Pegasus,Gryphon Wing,SDP-050,Super Rare,Unlimited,Ungraded,Lightly Played,0,1,0.18,0,False,2026-05-24,,https://www.pricecharting.com/game/yugioh-starter-deck-pegasus/gryphon-wing-sdp-050,0.48,6.5,8.0,,0.13,0.305,6.195,7.695,51.99,21.685000000000002,-22.305,-23.805
